review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,food and drinks,people,place,opinions
28,28,"Or have a slab of their slow roasted Texel lamb, a beautiful shade of cotton candy pink, with borlotti beans and piles of peperonata, arranged in the deep well of the plate, as if trying to contain the joy.",slab slow roasted Texel lamb beautiful shade cotton candy pink borlotti beans piles peperonata arranged deep well plate trying contain joy,"[-0.14500702 -0.10651193  0.10833328  0.05235272  0.04422019  0.03044391
  0.05821664 -0.05857523 -0.00276594 -0.04174283 -0.07792472 -0.00323932
 -0.84438271 -0.05002551 -0.00195043  0.03294813  0.1119894  -0.08421693
  0.00703985 -0.01579165 -0.15199843 -0.06369788  0.04971959 -0.02573261
  0.05465029  0.16549324 -0.08051649  0.08954878  0.045371   -0.07486263
  0.0693919   0.15999326 -0.06453286 -0.0222629  -0.02692313 -0.07508782
 -0.03076313 -0.02060814  0.10826629  0.14478162 -0.05105467 -0.05938544
  0.04325156 -0.06669065  0.08744358  0.00851205  0.09697828  0.03187338
  0.01395543  0.09998832]",1,0,0,1
7,28,"We have a slab of soft, fragrant orange cake and another made with walnuts.",slab soft fragrant orange cake another made walnuts,"[-0.09950814 -0.12699676  0.08817023  0.10667252  0.06451165  0.03182121
  0.03565709 -0.07693204  0.0544473  -0.06552311 -0.1176729   0.02520622
 -0.78409383 -0.0837148   0.05345261  0.05308812  0.13232157 -0.08920373
  0.05448356  0.00618237 -0.1847766  -0.04939949  0.00699277 -0.10363905
  0.02246551  0.2201727  -0.07357962  0.0599996   0.05826517 -0.06882864
  0.02105362  0.11197047 -0.10728629 -0.06051216 -0.01642611 -0.03084748
 -0.01510099 -0.02189784  0.04979314  0.22188034 -0.07207565 -0.14321232
 -0.03068086 -0.09748831  0.11069652 -0.00937979  0.09771606 -0.01487351
  0.03451206  0.1000449 ]",1,0,0,0
20,23,"Slices of lamb rump, pink at the eye, came with grilled Little Gem lettuce with a Caesar dressing topped with hefty gratings of parmesan; a flaky borek, a savoury Turkish pastry, is filled with fennel and potato and sits atop a celeriac cream.",Slices lamb rump pink eye came grilled Little Gem lettuce Caesar dressing topped hefty gratings parmesan flaky borek savoury Turkish pastry filled fennel potato sits atop celeriac cream,"[-0.10987516 -0.10712959  0.1141229   0.0915632   0.09618418  0.02320352
 -0.07270185 -0.04936639  0.03703426 -0.14267103 -0.0807083  -0.06310756
 -0.65022095 -0.08751618  0.03267226  0.02013163  0.1237438  -0.21439684
  0.10231503 -0.04515849 -0.14421722 -0.0105334   0.00719329 -0.10376863
  0.03164837  0.32181503 -0.10391965  0.0401425   0.01621736 -0.12490609
  0.05510685  0.17146044 -0.00790068 -0.13806435 -0.11469664 -0.02554327
  0.07188877  0.00166309  0.15781488  0.20892359 -0.0037914  -0.13097691
 -0.05060154 -0.07190887  0.17138394  0.06940889  0.17519301 -0.03187791
  0.06948675  0.01761867]",1,0,0,0
3,21,"Slightly chewy florets of cauliflower come vigorously spiced with the citrus smack of sumac and the welcome whack of harissa, then battered and deep-fried.",Slightly chewy florets cauliflower come vigorously spiced citrus smack sumac welcome whack harissa battered deep fried,"[-9.81908929e-02 -5.99924250e-02  4.76338233e-02  2.74290582e-02
  9.09158581e-03  4.61892857e-02 -2.32727732e-02 -8.73728763e-02
  5.96412434e-04 -1.37158422e-01 -1.54327473e-01 -6.93609669e-02
 -5.98305376e-01 -2.51989218e-01  1.14993692e-01 -8.95703067e-02
  1.45291773e-01 -2.14386606e-01  6.27979520e-03 -1.33147380e-01
 -5.91247478e-02 -5.48850540e-02  4.56761182e-02 -7.75650434e-02
 -1.94350029e-02  3.72024187e-01  1.78377784e-02  1.41843038e-01
 -4.21636320e-02 -8.11098827e-02  9.03040940e-02  1.44102801e-01
 -6.02180399e-02 -7.76752655e-02 -1.24489147e-01  4.70341519e-03
  4.76137455e-02  8.62288845e-05  6.52845842e-02  2.79519567e-01
  8.64674070e-02 -1.06440564e-01 -5.41017875e-03 -2.78844778e-05
  9.92629882e-02  6.27658004e-02  1.44927420e-01 -4.86644093e-04
  4.52364919e-02  1.47407329e-01]",1,0,0,0
6,10,Slip through the doorway round the back.,Slip doorway round back,"[-0.12584193 -0.03848754  0.10548992 -0.01488487  0.09985501 -0.03334058
  0.15018994 -0.01019529  0.01584447  0.00768209  0.06987292  0.0233349
 -0.78574096 -0.11986886 -0.15499528  0.0494911  -0.06726589 -0.02635937
 -0.14534238 -0.13807711  0.01392674 -0.09971493  0.11741854 -0.04676709
  0.01299036  0.08659857 -0.05878986 -0.0500874  -0.10480299  0.11921538
  0.07184226 -0.01200671  0.11203333 -0.07439364  0.10677054  0.04447846
  0.07052788  0.09375958  0.10561023  0.07531192 -0.04717049  0.09853998
  0.03480528 -0.02065602  0.14415335 -0.05429261  0.04142966 -0.013845
  0.21190918  0.10861758]",0,0,1,0
17,23,"a small bowl of stringy stracciatella, which lubricates the slightly dry focaccia well.",small bowl stringy stracciatella lubricates slightly dry focaccia well,"[-5.11184789e-02 -1.63224241e-01  7.80194675e-02  6.68010442e-02
  1.43008012e-01  5.18448390e-02  1.59977857e-02 -1.07302990e-01
  1.53868637e-02 -2.95451161e-02 -3.45912553e-04 -1.22380829e-01
 -7.41499169e-01 -1.08779350e-01  2.92448302e-02  4.49354487e-02
  1.85358119e-01 -7.97619880e-02 -2.39520732e-02 -4.88095885e-02
 -1.36390809e-01 -3.30870766e-02  9.09934639e-02 -7.08487167e-02
 -7.40952871e-02  2.69241349e-01 -1.16040381e-01  8.47504023e-02
 -7.49131449e-02 -1.01765755e-01  8.86357376e-02  1.54984792e-01
  1.55473082e-02 -9.06171559e-02 -7.42995363e-02 -1.76155918e-02
 -3.84583057e-02  3.60413152e-02  9.39229195e-02  2.22411061e-01
 -5.57033538e-02  1.18931908e-02  6.61055471e-02  2.24122589e-02
  8.27143315e-02 -1.83050131e-02  1.28859793e-01  7.05670059e-02
 -6.60488496e-02  7.02459983e-02]",1,0,0,1
15,23,"As is a small fillet of beef, sliced to display the party pink, with a slab of rib, first braised then crisped.",small fillet beef sliced display party pink slab rib first braised crisped,"[-0.14287666 -0.07357665  0.06801835  0.00978458  0.11713515 -0.0383066
 -0.00757996  0.03080564  0.07222277 -0.08070789 -0.11264149  0.00538181
 -0.73483142 -0.00256079  0.05942846  0.02893014  0.14453676 -0.13477342
  0.04038269 -0.09289517 -0.21500719  0.01747758  0.07981224 -0.13113813
  0.03686763  0.21468957 -0.11317254  0.01158606 -0.02423015 -0.0993431
  0.07263012  0.17121951 -0.09950432 -0.12397813  0.07186229 -0.09360351
  0.02374902 -0.052429    0.11758277  0.07349634 -0.12955746 -0.05063394
  0.03433391 -0.07825963  0.15503363  0.01882908  0.16659413  0.01404066
  0.08743277  0.10594842]",1,0,0,0
12,2,"Small and largeplates £8-£20, desserts £7, wines from £24",Small largeplates 8 20 desserts 7 wines 24,"[ 0.06476545 -0.1157014  -0.04369816  0.23738857  0.23927809  0.02293684
  0.06930442 -0.16034946 -0.06572684 -0.1209413  -0.16484007 -0.02612262
 -0.57229152  0.05473008  0.00445289  0.07907694  0.13490867 -0.11622265
  0.10531418  0.03652415 -0.04732545 -0.19333377 -0.02154893 -0.03498828
  0.0902426   0.29300425 -0.07474107  0.05538018  0.16553364 -0.18212696
  0.21494065  0.08358384 -0.03726487  0.06582526  0.04187894 -0.0685204
  0.02994453  0.06129882  0.16681704  0.15749632  0.0601483  -0.00769714
 -0.12394079 -0.00569085  0.17224813 -0.03398822  0.07629496  0.04999667
 -0.11613872  0.09626094]",1,0,1,0
23,6,"They did a small number of things – steaks, slow-roasted short rib, grilled oysters – really well.",small number things steaks slow roasted short rib grilled oysters really well,"[-9.36276453e-03 -3.99924788e-02 -7.93669826e-03  5.59182548e-03
  1.03656544e-01  6.45197807e-03  7.14109064e-02 -1.74205952e-02
 -2.07118356e-02 -3.74355396e-02 -8.06988804e-02 -2.24856098e-02
 -8.49054179e-01 -3.44177828e-03  2.31695569e-02  5.24565407e-02
  9.57291939e-02 -1.86911644e-01 -3.57930053e-02 -7.65560135e-02
 -5.44806646e-02  2.01415955e-02  7.99788219e-02 -2.16813869e-02
 -6.08102280e-02  1.75112270e-01 -6.16189845e-02  4.25375617e-02
  6.89348226e-02 -1.72866841e-01  4.10212017e-02  1.02441681e-01
 -5.65350774e-02  1.84214671e-03 -5.96321134e-04 -4.61469265e-03
 -4.30935215e-02 -5.94157007e-02  1.24685149e-01  8.39588741e-02
 -8.55185674e-02 -5.22038668e-03  1.07299323e-01 -4.77719578e-02
  1.02746404e-01 -7.12000962e-02  1.54491963e-01  5.76737682e-03
  4.68284368e-04  9.41123297e-02]",1,0,0,1
11,3,"Small plates £9-£16, large plates £18-£31, desserts £14, wines from £28",Small plates 9 16 large plates 18 31 desserts 14 wines 28,"[ 0.04556058 -0.15608832  0.02378353  0.19494782  0.25131803 -0.03896308
  0.00904698 -0.12862943  0.06680428 -0.1111288  -0.07753217 -0.03079448
 -0.62368058  0.04998382  0.06890399  0.12650692  0.06918816 -0.18841189
  0.07201899  0.05947022 -0.14148422 -0.15050445  0.04425111 -0.08514712
  0.001352    0.22074948 -0.14588076  0.06007377  0.08017084 -0.13801672
  0.1951206   0.10429072 -0.08665463  0.0326237   0.06922342 -0.0861597
 -0.00892713  0.12337403  0.16046184  0.13972789  0.03850647  0.05346833
 -0.12236921 -0.05618953  0.1925885  -0.0679493   0.09868536  0.04799447
 -0.02342923  0.10304133]",1,0,1,0
10,4,"Small plates £9-£35, pasta dishes £18-£48, mains £25-£66, desserts £12, wines from £47",Small plates 9 35 pasta dishes 18 48 mains 25 66 desserts 12 wines 47,"[ 0.03418105 -0.13072471  0.02489825  0.18369555  0.24621634  0.00311592
 -0.01681538 -0.10983388  0.0061596  -0.09749511 -0.12202095 -0.04584953
 -0.61017513  0.14189875  0.03601209  0.12623783  0.06254781 -0.21568856
  0.00072607  0.04172865 -0.11539792 -0.11834421  0.01420676 -0.00985118
  0.02397228  0.16582709 -0.13790639  0.09581775  0.04786206 -0.14087215
  0.15166784  0.15036189 -0.15792629  0.03684322 -0.04714029 -0.05919334
  0.06250312  0.11214619  0.14364079  0.2215345   0.06721683  0.06402399
 -0.19645738 -0.05690118  0.21124865 -0.05778047  0.1233012   0.0475607
  0.00664451 -0.01500714]",1,0,1,0
24,24,"The small, tightly wrapped, rice-stuffed vine leaves, topped with a dice of tomato, are each a perfect mouthful.",small tightly wrapped rice stuffed vine leaves topped dice tomato perfect mouthful,"[-0.14012381 -0.06365183  0.17646881  0.14778485  0.08709016  0.01273207
  0.00265097 -0.0589289  -0.03339913 -0.10796116  0.01433855 -0.09547096
 -0.78491276 -0.13950091 -0.05732951  0.06657566  0.09537851 -0.08912537
  0.08332671 -0.13677965 -0.04695952 -0.01125984  0.08908504  0.02006379
 -0.03739474  0.11436596 -0.11133982  0.00767936  0.02025094 -0.10975401
 -0.04875605  0.13274606 -0.04878885 -0.10872406 -0.03132403  0.00391192
  0.06965608  0.04125041  0.09582232  0.14939287 -0.03366797 -0.05851497
  0.04633212  0.02249237  0.20301222 -0.01067311  0.16879004  0.0122406
  0.00306082  0.05963862]",1,0,0,1
3,6,"is a smart, modern brasserie with lots of wipe-down surfaces",smart modern brasserie lots wipe surfaces,"[-4.16271379e-02 -8.71794136e-03 -6.57770835e-03  8.50921464e-02
  1.58113013e-01  1.28220850e-01 -3.65089762e-04 -2.22540391e-01
 -5.42119375e-02 -5.35553008e-02 -1.24714034e-01  8.35942076e-02
 -7.36724913e-01  2.71298501e-02  1.83022934e-02 -1.02087252e-01
  1.24652854e-01 -4.81233379e-02  6.29004557e-02  1.03481583e-01
 -1.34162337e-01 -2.09350171e-01 -7.26635351e-02 -1.52020158e-01
 -5.17398445e-02  1.83828001e-01 -1.17062443e-01  1.38665742e-01
 -4.41712773e-02 -1.59437040e-01  1.07878800e-01 -2.49499917e-02
 -3.23649987e-02 -7.02574965e-02  1.02399817e-01 -3.52885723e-02
  5.96496031e-02  1.17709681e-01  1.45177705e-01 -3.25423484e-02
 -8.67124146e-02  1.01934686e-01  8.11364595e-03  4.05373651e-02
  3.90448092e-02 -5.29923021e-04  1.75212750e-02  2.46144478e-02
 -4.51697811e-02 -6.48649672e-02]",0,0,1,0
29,34,; a smart move,smart move,"[ 0.04079497 -0.06102991 -0.06753179  0.01578933 -0.05687421  0.10964707
  0.17685458  0.02358594  0.02019018  0.22811076 -0.03730541  0.12151518
 -0.75295096 -0.08391453  0.0677447   0.01066787 -0.03796197 -0.03410363
  0.02431924 -0.0128732  -0.06998402 -0.02151065 -0.10255924  0.04765332
 -0.12587659  0.09780454  0.02982856  0.02907714 -0.06665861 -0.01174447
  0.04458296 -0.00766125  0.05107967 -0.10656147  0.16885333  0.09273435
  0.05846657  0.01879915  0.06530627  0.02184969 -0.28990808  0.18685748
  0.10997961 -0.01736144  0.07616162 -0.06773681 -0.08279114  0.13727254
 -0.05650436  0.09958556]",0,0,0,1
3,11, it's a smart way to limit risk for all involved.,smart way limit risk involved,"[-2.03673910e-03  1.10288813e-01 -1.27910657e-01 -2.59025212e-02
  1.20496689e-02  6.72191814e-02  1.15292875e-01 -7.79015348e-02
 -3.04753072e-02  8.96545616e-02  7.67241968e-04 -4.99594347e-02
 -8.62055735e-01  4.62944956e-03  4.48315801e-02  2.05063052e-02
  5.33042690e-02 -8.73335749e-02  2.13268188e-02 -8.63125886e-02
  1.07372958e-02  2.56273246e-03 -1.74472223e-02  1.20849620e-01
 -8.87877965e-02  1.46789069e-01 -9.21609209e-03  2.34310514e-02
 -3.57349288e-02  6.94431306e-02  1.16235518e-02 -8.62056189e-02
  5.87765981e-03 -2.04292425e-02  1.62374253e-01  3.76193269e-02
 -5.29659156e-02  8.80192165e-02 -5.49727203e-02 -3.02473167e-02
 -1.36037925e-01  5.82668152e-02  8.38363345e-02 -1.27163431e-02
  8.97704638e-02 -1.10131101e-01 -3.06098481e-02  1.16162887e-01
 -6.46236254e-02  4.44723023e-02]",0,1,0,1
13,20,She smiles and says: 'At least as long as I've been alive.',smiles says least long alive,"[ 0.00656771  0.02451783  0.0867553   0.03435353 -0.05672558  0.01424458
  0.15515527 -0.02836944 -0.06374607  0.00733184 -0.01260821 -0.07986633
 -0.89564687 -0.00092773 -0.06303976  0.09584114  0.00509987 -0.05865229
 -0.06598333 -0.13009517  0.04948064  0.00517671  0.00259533  0.01925225
  0.01657949  0.176601   -0.08452931 -0.07411341  0.06162863 -0.01070333
 -0.035021    0.05983774 -0.02879459  0.03668161  0.02685045  0.10895141
 -0.0210755  -0.01916221  0.04980343 -0.00699195 -0.09502186  0.02235399
  0.06969022  0.04962266 -0.01996815 -0.09298593  0.06752211 -0.02098555
 -0.06781326  0.04833325]",0,1,0,0
12,10,And a smoked fillet of beef with quail eggs.',smoked fillet beef quail eggs,"[-0.00700633 -0.02729334 -0.0012026  -0.06569607  0.16641349 -0.05664297
 -0.21130326 -0.03130663  0.08403722 -0.09618686 -0.09504349  0.01123981
 -0.56408864 -0.02237442  0.06239143 -0.01405551  0.11056819 -0.28970625
  0.0666158  -0.09890231 -0.03299969  0.11500865  0.07478277 -0.14258098
  0.02323081  0.20380039 -0.06957254 -0.02258634  0.04265633 -0.09870166
  0.10986435  0.27194122 -0.16230286 -0.02378385 -0.16009991 -0.10230408
 -0.00685708 -0.09385925  0.14668967  0.09657149  0.02657769 -0.14627006
 -0.00631155 -0.203335    0.15596092  0.14124471  0.21102006 -0.01671012
  0.04238063  0.1319272 ]",1,0,0,0
10,13,"Socca, named after those rustic flatbreads made with chickpea flour, is designed to be Bosi's celebration of the food of the south of France, informed apparently by his memories of the long lunches he ate there with his family when he was a kid",Socca named rustic flatbreads made chickpea flour designed Bosi celebration food south France informed apparently memories long lunches ate family kid,"[ 5.02377819e-02 -3.83557244e-03  8.06049827e-02 -2.81394287e-02
  6.30535894e-02  6.15338603e-03  9.01614771e-02 -4.45767104e-02
  6.53671669e-03 -1.66220903e-01 -9.36855191e-02 -5.90831640e-02
 -8.78023159e-01  1.74742471e-02  9.40144551e-02  9.18538637e-02
  2.02601117e-02 -9.47248139e-02 -3.35816616e-02  2.40246508e-02
 -4.79959414e-02 -5.05774475e-02  1.41790596e-02 -1.06896603e-01
 -4.92649316e-04  2.24476373e-01 -4.78979490e-02 -5.68430180e-02
  6.59033742e-02 -1.05784104e-01  7.55245921e-02  4.10594677e-02
 -4.57892484e-02 -4.27792180e-02 -2.89178782e-03 -2.23726660e-02
  6.32093931e-02  4.12784135e-02  7.43733501e-02  7.45071474e-02
 -3.30557535e-02 -7.19147913e-02  1.16148277e-03 -4.73933924e-02
  7.25165328e-02  1.75895728e-02  7.55428950e-02 -8.24479025e-03
 -8.33095725e-03  6.22728738e-03]",1,1,1,0
12,32,But it does soften the mustardy pile of chopped beef,soften mustardy pile chopped beef,"[-0.08691154 -0.01441655  0.12418614  0.02799676  0.18471625  0.10574291
 -0.15616093 -0.03216198  0.05893002 -0.14189108 -0.09211952 -0.08025178
 -0.64003768 -0.0704083   0.02009058 -0.06726291  0.02535667 -0.1533756
  0.01645967 -0.15096949 -0.20775825  0.02204988  0.04298449  0.0119431
  0.01132781  0.14697868 -0.04860857  0.15140709 -0.15711618 -0.02719991
  0.04560434  0.20183323 -0.10984378 -0.03319974 -0.11004159 -0.03847723
  0.06036632 -0.08444963  0.09611418  0.21511257  0.11161944 -0.02636496
 -0.0117115  -0.14141611  0.18848415 -0.03896213  0.16575972  0.1229832
  0.12021911  0.13668448]",1,0,0,0
9,37,The sole is the star,sole star,"[-0.19289545 -0.11625227  0.04847022  0.08514611  0.00659518 -0.07250267
  0.02132573 -0.02821983 -0.02032436 -0.07168951  0.00188913  0.08524719
 -0.72206284  0.10035772  0.09595882 -0.12385186 -0.02186049  0.13943357
 -0.06515133  0.04949109  0.02665431 -0.03167828  0.06147186 -0.0362754
 -0.16219309 -0.07950316 -0.04499467 -0.07724102 -0.0444423   0.05138301
  0.15684677 -0.09306717 -0.09313417 -0.00435583  0.18256633 -0.01136773
  0.03172198  0.04950249 -0.08951575  0.03953689 -0.25651166 -0.17220175
 -0.09256015  0.19331469  0.00410631  0.16390553  0.10143939  0.0400714
  0.03244571 -0.12643446]",0,0,0,1
7,15,It's now all solid marble.,solid marble,"[-0.107606   -0.26603044  0.15203707  0.10225983  0.1207766   0.08942455
  0.10043905 -0.15953015  0.03127288  0.02766831 -0.01031881  0.17422716
 -0.56618802 -0.09048534  0.16504386 -0.09867586  0.14881298  0.09821918
  0.02172981  0.12930839 -0.20653875 -0.02426626  0.03345168 -0.14595871
 -0.08046251  0.14882167 -0.2115784  -0.0343344   0.0510696   0.03967213
  0.19248084  0.04225314  0.00059133 -0.06283875  0.05753589 -0.01210211
  0.11470694  0.08628585  0.19599036  0.18288057 -0.15632878  0.03304377
  0.0090468  -0.06912547  0.10155495 -0.03291979 -0.08885717  0.08061577
  0.17671906  0.09219914]",0,0,1,0
5,38,"This is solid and reassuring cooking, attending to the essentials, but pushing at the edges of what we assume Greek food always has to be.",solid reassuring cooking attending essentials pushing edges assume Greek food always,"[ 2.97511747e-02 -8.54138354e-03  5.52432286e-02  5.97155926e-02
  1.30806956e-01  1.06284191e-01  1.59396590e-01 -8.10588202e-02
  4.19308201e-02 -9.97936978e-02 -1.62444926e-01 -4.22789723e-02
 -8.27612355e-01  7.75427143e-03 -4.12143933e-02  3.23606607e-02
 -1.49070734e-02 -9.30111036e-02  3.63288943e-02 -3.68081985e-02
 -2.46647848e-02 -2.90700387e-02 -3.60294776e-02  7.57410795e-02
 -2.92366668e-02  3.08329157e-01 -1.53727188e-03  3.96738473e-02
 -1.55006548e-02 -8.01532569e-02  8.97020620e-02 -2.66695701e-02
 -3.28863259e-02 -4.47437782e-02  3.84460564e-02  5.61330302e-02
 -1.50657097e-02  8.44476422e-02  9.98097125e-02  9.75175757e-02
  3.61169228e-03  6.49080922e-02  8.81180240e-02 -2.63387382e-02
  1.27167052e-01 -4.90906952e-02  5.63206630e-02  4.85142387e-02
 -1.03619510e-02 -4.79089215e-04]",1,0,0,1
29,11,"It's been a solid success and the reasonable assumption is that they would find a site for a follow-up, somewhere else firmly in Zone 1.",solid success reasonable assumption would find site follow somewhere else firmly Zone 1,"[ 5.69532675e-02 -2.54895790e-02 -4.32332400e-02  3.37696574e-02
  1.07158124e-01  7.46841494e-02  1.56172672e-01 -1.04665061e-01
  3.42383931e-02 -7.40723356e-03 -7.92939097e-03 -6.38884977e-03
 -8.66147986e-01 -1.09678436e-01 -4.73281968e-02  9.04931737e-02
  9.10170742e-02  3.94195136e-02  2.02854682e-03 -7.14071274e-02
  8.31068812e-02 -6.31740090e-02  1.77078848e-02  3.20695468e-02
 -4.34671385e-02  2.10240681e-01  2.73883693e-02  1.88196040e-02
  2.73507602e-04  2.42313886e-02  1.00564479e-01 -4.69105302e-02
  2.68378827e-02 -8.12250050e-02  1.33343633e-01  4.73628307e-02
  2.74649851e-04  4.92057256e-03  2.19744370e-02 -2.09559125e-02
 -1.41604120e-03  8.55971279e-02  1.45726898e-01 -6.46265989e-02
  7.33031084e-02 -5.43529920e-02  5.81510360e-02 -1.14865767e-02
 -1.99089882e-02  7.83998496e-02]",0,0,1,1
